ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
ZION,MRY,2011-12-31,2011-12-31,2011-12-31,2018-03-01,-592084000,53149109000,51712387750,,,0.042,38.221,-77669000,8245245000,8245245000,0,322690000,,6.611,2677319000,,,2677319000,0,240485000,42875609000,0.002,0.04,522387000,762872000,0.35,762872000,522387000,522387000,0.83,0.83,0.83,6983228000,6889955750,6983228000,-535887362,-1,-0.702,991079000,5.434,1.0,2179837000,1.0,1082959000,0,46498224000,46852820750,0,41454076000,,,46165881000,,,3000246637,300224000,0,25686000,-111139000,-156135000,1695601000,-2464125000,-2405863000,1068748000,0,323804000,153390000,153390000,0,-1114000,0.07,1658564000,521273000,0,0.048,0.43,19.56,19.614,719276000,170414000,16.28,1.376,1.362,0,1036590000,2179837000,2179837000,0,0.003,0.022,0.011,0.24,0,1158689000,1.0,184290334,182393000,182605000,11.951,52066150000,0,198583000,0,284.974,
ZION,MRY,2012-12-31,2012-12-31,2012-12-31,2018-03-01,-446157000,55511918000,53725559500,,,0.04,32.999,-68894000,7820885000,7820885000,0,348150000,,8.178,2689735000,,,2689735000,0,185185000,46133073000,0.002,0.04,542932000,728117000,0.341,728117000,542932000,542932000,0.97,0.97,0.97,6048641000,6210759250,6048641000,167026226,0,0.229,667301000,3.645,1.0,2137583000,1.0,1064947000,0,49315821000,47492279250,0,44528136000,,,49463277000,,,3941218226,617557000,0,143240000,14455000,-133581000,1760904000,-1879542000,-1830761000,736195000,0,349516000,178631000,178631000,0,-1366000,0.084,1596017000,541566000,0,0.041,0.652,22.063,22.062,708882000,170885000,21.4,1.844,1.833,0,1203815000,2137583000,2137583000,0,0.003,0.029,0.011,0.254,0,1185827000,1.0,184169076,183081000,183236000,11.676,54446971000,0,193416000,0,297.037,
ZION,MRY,2013-12-31,2013-12-31,2013-12-31,2018-03-01,-192101000,56031127000,55058635750,,,0.039,35.093,-88580000,9350131000,9350131000,0,263455000,,7.667,2613923000,,,2613923000,0,130616000,46361880000,0.004,0.13,406768000,537384000,0.253,537384000,406768000,406768000,1.58,1.58,1.58,6464563000,6502089250,6464563000,-1436573589,-3,-2.673,746527000,4.061,1.0,2120871000,1.0,1050573000,0,48244346000,47834940000,0,43931718000,,,49566564000,,,5531072410,-668220000,0,794143000,-197988000,-119660000,-150332000,-1352995000,-1287310000,835107000,0,263791000,293979000,293979000,0,-336000,0.139,1594247000,526624000,0,0.082,0.856,18.815,18.962,726372000,-30188000,29.96,2.608,2.597,0,1473670000,2120871000,2120871000,0,0.005,0.045,0.009,0.192,0,1223164000,1.0,184615234,183844000,184297000,11.536,54980554000,0,142977000,0,298.462,
ZION,MRY,2014-12-31,2014-12-31,2014-12-31,2018-03-01,-128041000,57208874000,55964965750,,,0.041,36.321,-175799000,8020039000,8020039000,0,398462000,,6.763,1336505000,,,1336505000,0,57691000,47848075000,0.006,0.16,621423000,679114000,0.299,679114000,621423000,621423000,1.68,1.68,1.68,7369530000,6994498750,7369530000,-962482523,-1,-1.417,204542000,1.064,1.0,2270790000,1.0,1039649000,0,49485691000,48403524750,0,46405841000,,,49839344000,,,5785598476,-331115000,0,520849000,-1319400000,-96130000,557106000,-1268562000,-1127679000,380341000,0,398462000,326568000,326568000,0,0,0.144,1604945000,665845000,0,0.095,0.785,17.716,16.97,829809000,71894000,28.51,2.548,2.413,0,1769705000,2270790000,2270790000,0,0.006,0.047,0.013,0.274,0,1163223000,1.0,202932251,192207000,192789000,11.814,56169225000,0,222961000,0,276.833,
ZION,MRY,2015-12-31,2015-12-31,2015-12-31,2018-03-01,-54612000,59664543000,58499215000,,,0.035,36.822,-157000000,6906443000,6906443000,0,309000000,,6.947,1159353000,,,1159353000,0,86000000,50374091000,0.008,0.22,451000000,537000000,0.264,537000000,451000000,451000000,1.2,1.2,1.2,7507519000,7532521750,7507519000,-366988713,0,-0.683,307000000,1.51,1.0,2032000000,1.0,1030401000,0,52887052000,51202253250,0,49898208000,,,52157024000,,,5577240286,-44000000,0,15000000,-185000000,-108000000,2071000000,-2579000000,-2440000000,464000000,0,309000000,247000000,247000000,0,0,0.122,1581000000,451000000,0,0.183,0.743,22.58,22.75,905462000,62000000,27.3,2.745,2.731,0,1966910000,2032000000,2032000000,0,0.004,0.033,0.009,0.222,25000000,1168000000,1.0,204294516,203265000,203698000,9.997,58634142000,0,142000000,0,287.579,
ZION,MRY,2016-12-31,2016-12-31,2016-12-31,2018-03-01,-122000000,63239000000,60775191250,,,0.038,37.628,-196000000,2148000000,2148000000,0,469000000,,7.284,1362000000,,,1362000000,0,123000000,53236000000,0.007,0.28,705000000,828000000,0.362,828000000,705000000,705000000,2.0,1.99,2.0,7634000000,7641356750,7634000000,8411683666,11,10.159,400000000,1.962,1.0,2290000000,1.0,1022000000,0,61431000000,58397164500,0,58061000000,,,55605000000,,,8768023666,-61000000,0,-72000000,200000000,-108000000,2779000000,-3436000000,-3247000000,596000000,0,469000000,411000000,411000000,0,0,0.179,1585000000,705000000,0,0.14,1.149,21.333,21.52,1020000000,58000000,43.04,3.829,3.831,0,2321000000,2290000000,2290000000,0,0.007,0.054,0.012,0.308,26000000,1185000000,1.0,203718022,203855000,204269000,11.233,62217000000,0,236000000,0,306.669,
ZION,MRY,2017-12-31,2017-12-31,2017-12-31,2018-03-01,-139000000,66288000000,65690250000,,,0.039,38.661,-169000000,1330000000,1330000000,0,592000000,,7.632,5359000000,,,5359000000,0,179000000,52621000000,0.009,0.44,936000000,1115000000,0.431,1115000000,936000000,936000000,2.71,2.6,2.71,7679000000,7729750000,7679000000,13853976134,14,12.425,759000000,3.78,1.0,2585000000,1.0,1016000000,0,69301000000,67672000000,0,61928000000,,,58609000000,,,10152976134,-189000000,0,-307000000,3996000000,-129000000,2802000000,-3919000000,-3758000000,928000000,0,592000000,550000000,550000000,0,0,0.213,1649000000,936000000,0,0.162,1.322,18.46,18.756,1094000000,42000000,50.83,3.928,3.948,0,2807000000,2585000000,2585000000,0,0.008,0.071,0.014,0.362,25000000,1216000000,1.0,199743776,200776000,209653000,12.875,65272000000,0,344000000,0,328.619,
