ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
SAR,MRY,2011-12-31,2011-02-28,2011-02-28,2018-05-14,-58781613,98768538,99944939,,,0.142,35.31,0,15105742,15105742,3231186,16958241,,0.148,4500000,,,4500000,0,0,0,0.039,0.82,16958241,16958241,1.197,16958241,16958241,16958241,6.96,6.96,6.96,86071454,76407451,86071454,77408700,4,4.565,28276414,11.6,1.0,10941829,0.772,0,0,88162796,111318647,0,80041026,,,12697084,,,69637886,7383321,0,14814861,-32492222,-1179800,-20893093,0,0,28276414,0,16958241,16958241,16958241,0,0,1.197,5692806,5249023,8197084,0.118,0.809,4.106,3.053,0,0,21.25,4.913,3.655,231753,-8918890,14173015,14173015,0,0.17,0.222,0.152,1.197,0,1662531,1.0,3277077,2437577,2437577,5.814,98768538,0,0,0,40.519,
SAR,MRY,2012-12-31,2012-02-29,2012-02-29,2018-05-14,-50348085,125490625,107057833,,,0.126,25.14,0,26859893,26859893,2874583,13275143,,0.289,20000000,,,20000000,0,0,0,0.189,3.0,14573128,14573128,1.079,14573128,14573128,13275143,3.87,3.87,3.87,97380150,93378326,97380150,52785960,3,3.622,-22708164,-6.612,1.0,10637093,0.787,0,1297985,118630732,99048825,0,95359923,,,28110475,,,61561376,-9410057,0,0,15500000,-1966447,13298107,0,0,-22708164,0,13275143,13275143,13275143,0,0,0.982,3638247,6998846,8110475,0.775,0.632,4.637,4.103,0,0,15.88,4.556,4.036,287092,-13920068,13511676,13511676,0,0.124,0.142,0.147,1.079,0,1598676,1.0,3876661,3434345,3434345,3.934,125490625,0,0,0,32.398,
SAR,MRY,2013-12-31,2013-02-28,2013-02-28,2018-05-14,-41619094,174411430,141828140,,,0.12,23.032,0,12235167,12235167,4710025,14044058,,0.605,60300000,,,60300000,0,0,0,0.25,4.25,16584471,16584471,0.975,16584471,16584471,14044058,3.42,3.42,3.42,108686761,104397964,108686761,93074839,5,5.612,-36808367,-8.955,1.0,12296782,0.723,0,2540413,222476263,156987042,0,155080387,,,65724669,,,80506574,-1176673,0,0,40300000,-3295306,35631694,0,0,-36808367,0,14044058,14044058,14044058,0,0,0.826,3286662,9010120,5166873,1.243,0.741,5.732,4.977,0,0,17.02,4.734,4.114,2032927,-24522951,17006807,17006807,0,0.099,0.135,0.106,0.975,0,1575520,1.0,4730116,4110484,4110484,4.137,174411430,0,0,0,36.961,
SAR,MRY,2014-12-31,2014-02-28,2014-02-28,2018-05-14,-40304938,215168133,214556086,,,0.107,21.118,0,6587011,6587011,4265573,8497165,,0.897,94291296,,,94291296,0,0,0,0.167,2.65,14581056,14581056,0.637,14581056,14581056,8497165,1.73,1.73,1.73,113427929,112391487,113427929,172607798,11,11.838,-29526209,-6.001,1.0,18628172,0.814,0,6083891,302872418,286337709,0,205844702,,,101740204,,,85266913,3144873,0,0,38000000,-2507112,32671082,0,0,-29526209,0,8497165,8497165,8497165,0,0,0.371,3669835,14958337,6575773,1.532,0.752,10.035,9.162,0,0,15.85,3.724,3.407,150106,-31123667,22893745,22893745,0,0.04,0.076,0.051,0.637,0,1993815,1.0,5379616,4920517,4920517,4.653,215168133,0,0,0,40.059,
SAR,MRY,2015-12-31,2015-02-28,2015-02-28,2018-05-14,-38378737,263560055,252756072,,,0.108,22.698,0,20063372,20063372,6704728,11007364,,1.15,132116697,,,132116697,0,0,0,0.025,0.4,18382386,18382386,0.671,18382386,18382386,11007364,2.04,2.04,2.04,122598742,120353453,122598742,205786608,11,11.195,-21716672,-4.033,1.0,20670633,0.755,0,7375022,375613380,366435880,0,240537735,,,140961313,,,85133928,13476361,0,0,36627382,-1434349,35193033,0,0,-21716672,0,11007364,11007364,11007364,0,0,0.402,3621761,17048872,7036950,0.196,0.694,7.734,7.725,0,0,15.76,3.11,3.1,171913,-23905603,27375361,27375361,0,0.044,0.091,0.05,0.671,0,1689060,1.0,5401899,5385049,5385049,5.084,263560055,0,0,0,48.795,
SAR,MRY,2016-12-31,2016-02-29,2016-02-29,2018-05-14,-37352224,295047252,276963536,,,0.109,21.839,0,7034783,7034783,6760777,11645558,,1.358,160749330,,,160749330,0,0,0,0.166,2.36,20102025,20102025,0.669,20102025,20102025,11645558,2.09,2.09,2.09,125149875,125293246,125149875,189896239,9,9.447,-32222062,-5.772,1.0,23289893,0.775,0,8456467,448761799,404915516,0,283996166,,,169897377,,,80996337,-13028589,0,-356792,27456569,-7906304,19193473,0,0,-32222062,0,11645558,11645558,11645558,0,0,0.388,4155094,19134799,6699422,1.129,0.647,6.955,6.805,0,0,14.222,2.695,2.642,470016,-26217902,30050670,30050670,0,0.042,0.093,0.05,0.669,0,2374205,1.0,5695144,5582453,5582453,5.383,295047252,0,0,0,51.487,
SAR,MRY,2017-12-31,2017-02-28,2017-02-28,2018-05-14,-7821119,318651224,304976200,,,0.109,22.117,0,22087968,22087968,7846200,11387481,,1.503,181475526,,,181475526,0,0,0,0.085,1.93,21275608,21275608,0.642,21275608,21275608,11387481,1.98,1.98,1.98,127294777,127666749,127294777,277151170,13,13.027,6739516,1.174,1.0,25310952,0.763,0,9888127,478038782,449282684,0,292661313,,,191356447,,,130621902,15053185,0,-3332839,18431847,-6785339,8313669,0,0,6739516,0,11387481,11387481,11387481,0,0,0.343,4307420,21003532,7116684,0.975,1.026,11.471,11.485,0,0,22.74,3.939,3.937,424147,-55373830,33157152,33157152,0,0.037,0.089,0.047,0.642,0,2723683,1.0,5744147,5740450,5740450,5.776,318651224,0,0,0,55.365,
SAR,MRY,2018-12-31,2018-02-28,2018-02-28,2018-05-14,3003936,360336361,357575612,,,0.108,23.028,0,13777491,13777491,10180383,17679145,,1.508,206485513,,,206485513,0,0,0,0.087,1.9,28617799,28617799,0.741,28617799,28617799,17679145,2.93,2.93,2.93,143691367,135901462,143691367,332370295,11,11.614,-30776316,-5.109,1.0,28434595,0.736,0,10938654,553044383,553205946,0,342694053,,,216644994,,,136778653,-8310477,0,7838351,23722734,-9012763,22465839,0,0,-30776316,0,17679145,17679145,17679145,0,0,0.458,4764283,23670312,7155127,0.648,0.952,7.737,7.461,0,0,21.86,3.542,3.41,233024,-48294416,38614978,38614978,0,0.049,0.13,0.052,0.741,0,2901342,1.0,6257029,6024040,6024040,6.41,360336361,0,0,0,57.747,
