ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
SKT,MRY,2011-12-31,2011-12-31,2011-12-31,2018-05-03,1535000,1621815000,1450334500,,,0.217,5.313,-326525000,7894000,7894000,100246000,50989000,,2.374,1032385000,,,1032385000,0,84015000,0,0.027,0.79,90023000,174038000,0.552,174038000,90023000,44641000,0.53,0.52,0.53,460562000,410672000,460562000,3528031993,39,20.272,-190531000,-2.198,1.0,214977000,0.682,0,45382000,2646306000,2350112000,0,28481000,,,1093383000,,,2541857993,2136000,-24613000,117728000,188952000,-66530000,227218000,-361076000,0,135994000,0,44641000,44641000,44641000,0,6348000,0.142,117041000,97936000,51413000,1.491,5.519,56.94,55.321,1403560000,0,29.32,8.064,8.064,0,-261913000,315223000,315223000,0,0.031,0.109,0.038,0.286,7291000,30132000,1.0,86693656,86693656,,3.636,1621815000,0,0,0,18.707,
SKT,MRY,2012-12-31,2012-12-31,2012-12-31,2018-05-03,1200000,1678800000,1648772500,,,0.217,5.139,-41283000,10335000,10335000,111160000,56476000,,2.414,1100371000,,,1100371000,0,98683000,0,0.024,0.83,103047000,201730000,0.565,201730000,103047000,53228000,0.57,0.57,0.57,482609000,481702250,482609000,4261747112,41,21.126,124467000,1.325,1.0,245842000,0.689,0,49819000,2768836000,2705762000,0,126632000,,,1164925000,,,3211629112,2441000,-101570000,481000,68529000,-76903000,-15415000,-147909000,0,165750000,15000,53228000,53228000,53228000,0,3248000,0.149,136252000,109590000,48233000,1.456,6.655,60.337,60.0,1364493000,0,34.2,8.996,8.996,0,-285588000,357002000,357002000,0,0.032,0.11,0.038,0.289,10676000,37452000,1.0,93907284,93907284,,3.802,1678800000,0,0,0,17.877,
SKT,MRY,2013-12-31,2013-12-31,2013-12-31,2018-05-03,-2428000,2006456000,1840562000,,,0.209,5.528,-55204000,15241000,15241000,121046000,113321000,,2.774,1334953000,,,1334953000,0,95746000,0,0.028,0.9,159173000,254919000,0.662,254919000,159173000,107557000,1.14,1.13,1.14,522259000,501996250,522259000,4347449695,27,17.054,132282000,1.4,1.0,263773000,0.685,0,51616000,3326168000,3055535750,0,140214000,,,1448861000,,,3025210695,4906000,-114976000,635000,88426000,-87211000,-7072000,-174226000,0,187486000,-1282000,107557000,107557000,107557000,0,5764000,0.28,136068000,127705000,59462000,0.789,5.793,28.127,28.088,1595188000,0,32.02,7.861,7.861,0,-265242000,384819000,384819000,0,0.058,0.214,0.052,0.414,11376000,39119000,1.0,94478785,94478785,,4.073,2006456000,0,0,0,21.237,
SKT,MRY,2014-12-31,2014-12-31,2014-12-31,2018-05-03,-14023000,2097660000,2084071500,,,0.201,5.181,-146949000,16875000,16875000,137422000,78152000,,3.168,1443844000,,,1443844000,0,102432000,0,0.026,0.95,131942000,234374000,0.56,234374000,131942000,74011000,0.77,0.77,0.77,496819000,512678500,496819000,4990467527,37,21.293,41822000,0.436,1.0,281136000,0.672,0,57931000,3524629000,3488480250,0,208050000,,,1573774000,,,3544406527,1634000,-37939000,903000,115918000,-90448000,1977000,-188588000,0,188771000,-526000,74011000,74011000,74011000,0,4141000,0.177,149273000,131863000,69558000,1.234,7.134,47.89,48.0,1601367000,0,36.96,8.468,8.468,0,-281679000,418558000,418558000,0,0.036,0.144,0.038,0.315,14750000,44469000,1.0,95898445,95898445,,4.365,2097660000,0,0,0,21.874,
SKT,MRY,2015-12-31,2015-12-31,2015-12-31,2018-05-03,-36715000,2314825000,2215830250,,,0.198,6.001,-239543000,142864000,142864000,146503000,222168000,,2.971,1552510000,,,1552510000,0,103936000,0,0.04,1.305,265388000,369324000,0.841,369324000,265388000,211200000,2.2,2.2,2.2,575137000,523117000,575137000,4610464751,17,12.484,-18788000,-0.196,1.0,292866000,0.667,0,54188000,3724471000,3673786250,0,201083000,,,1708793000,,,3134209751,4683000,146176000,788000,120356000,-104877000,6854000,-221827000,0,220755000,-1099000,211200000,211200000,211200000,0,10968000,0.481,148405000,144461000,97396000,0.593,5.45,14.84,14.864,1764876000,0,32.7,7.133,7.133,0,-195486000,439369000,439369000,0,0.095,0.404,0.072,0.604,14712000,44469000,1.0,95847393,95847393,,4.584,2314825000,0,0,0,24.151,
SKT,MRY,2016-12-31,2016-12-31,2016-12-31,2018-05-03,-28295000,2526214000,2414272750,,,0.193,6.976,-171563000,12222000,12222000,152017000,204329000,,2.717,1688025000,,,1688025000,0,115357000,0,0.035,1.26,254413000,369770000,0.794,369770000,254413000,193744000,2.02,2.01,2.02,670216000,637997000,670216000,5133326194,20,13.882,67753000,0.705,1.0,313817000,0.674,0,60669000,4202017000,4015535500,0,128104000,,,1820773000,,,3437358194,-9336000,10786000,1749000,-22209000,-141088000,-203467000,-45501000,0,239316000,316000,193744000,193744000,193744000,0,10585000,0.416,162540000,151277000,78143000,0.624,5.129,17.742,17.713,2151324000,0,35.78,7.379,7.379,0,-122701000,465834000,465834000,0,0.08,0.304,0.063,0.546,15319000,46696000,1.0,96069262,96069262,,4.849,2526214000,0,0,0,26.296,
SKT,MRY,2017-12-31,2017-12-31,2017-12-31,2018-05-03,-19285000,2540105000,2537703500,,,0.192,6.152,-175140000,6101000,6101000,155235000,71876000,,3.315,1763651000,,,1763651000,0,127744000,0,0.051,1.354,132827000,260571000,0.534,260571000,132827000,68002000,0.71,0.71,0.71,581578000,612714750,581578000,4271150263,32,16.392,78019000,0.825,1.0,332999000,0.682,0,64825000,4297655000,4271691500,0,119436000,,,1927803000,,,2505942263,-6121000,58405000,-49307000,39159000,-130166000,-141679000,-117545000,0,253159000,-56000,68002000,68002000,68002000,0,3874000,0.139,172276000,160723000,90416000,1.907,4.309,36.851,37.338,2186503000,0,26.51,5.133,5.133,0,-184865000,488234000,488234000,0,0.027,0.111,0.031,0.272,13585000,44004000,1.0,94528188,94528188,,5.165,2540105000,0,0,0,26.871,
