ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
KELYA,MRY,2011-12-31,2012-01-01,2012-01-01,2018-05-10,16200000,1541700000,1491475000,1114700000,427000000,3.722,18.361,-15400000,81000000,81000000,4656900000,63700000,1.598,1.282,96300000,96300000,0,96300000,0,31400000,0,0.007,0.1,56400000,87800000,0.016,87800000,56400000,56400000,1.69,1.69,1.69,675700000,655400000,675700000,509218927,9,5.8,3700000,0.101,1.0,894100000,0.161,90200000,0,769100000,750150000,0,0,0,0,866000000,697700000,168300000,503718927,500000,-6500000,-1000000,10900000,-3800000,6100000,-20700000,1100000,19100000,-4000000,63700000,63700000,63700000,1200000,0,0.011,836400000,57700000,237200000,0.059,0.745,7.908,8.095,90600000,0,13.68,0.091,0.091,944900000,657500000,5551000000,5551000000,0,0.043,0.097,0.075,0.01,4600000,836400000,1.0,36821559,36800000,36800000,150.842,1451500000,132300000,-7300000,61300000,39.443,417000000
KELYA,MRY,2012-12-31,2012-12-30,2012-12-30,2018-05-10,35400000,1635700000,1615675000,1192600000,443100000,3.374,20.027,-21500000,76300000,76300000,4553900000,50100000,1.651,1.207,64100000,64100000,0,64100000,0,22300000,0,0.013,0.2,69200000,91500000,0.017,91500000,69200000,69200000,1.32,1.32,1.32,741000000,717750000,741000000,589972916,8,6.448,39600000,1.07,1.0,896600000,0.164,89500000,0,811700000,812725000,0,0,0,0,894700000,722300000,172400000,576672916,-4700000,-6600000,0,-31900000,-7600000,-39400000,-28100000,0,61100000,1700000,50100000,50100000,50100000,-400000,0,0.009,824300000,72300000,295600000,0.152,0.778,11.51,11.78,89900000,0,15.55,0.106,0.106,1013900000,700000000,5450500000,5450500000,0,0.031,0.07,0.085,0.013,4800000,821200000,1.0,37085075,37000000,37000000,147.311,1546200000,127700000,19100000,65300000,41.789,470300000
KELYA,MRY,2013-12-31,2013-12-29,2013-12-29,2018-05-10,61400000,1798600000,1733650000,1236500000,562100000,3.122,21.878,-20000000,125700000,125700000,4523600000,58900000,1.623,1.186,28300000,28300000,0,28300000,0,20400000,0,0.008,0.2,48800000,69200000,0.013,69200000,48800000,48800000,1.54,1.54,1.54,822600000,790475000,822600000,928812046,19,13.422,95300000,2.555,1.0,889500000,0.164,90300000,0,848900000,869475000,0,0,0,0,976000000,762000000,214000000,944712046,49400000,0,0,-35800000,-7600000,-43700000,-20800000,0,115300000,-1400000,58900000,58900000,58900000,0,0,0.011,836200000,53300000,342400000,0.13,1.148,16.039,16.422,92000000,0,25.29,0.175,0.174,1023100000,751300000,5413100000,5413100000,0,0.034,0.075,0.056,0.009,3800000,834500000,1.0,37355162,37300000,37300000,145.123,1708300000,157200000,-10100000,68800000,45.434,474500000
KELYA,MRY,2014-12-31,2014-12-28,2014-12-28,2018-05-10,51100000,1917900000,1879075000,1288200000,629700000,2.96,22.232,-21700000,83100000,83100000,4654300000,23700000,1.498,1.3,91900000,91900000,0,91900000,0,21700000,0,0.012,0.2,16600000,38300000,0.007,38300000,16600000,16600000,0.61,0.61,0.61,833700000,831250000,833700000,677390601,40,17.686,-91700000,-2.445,1.0,908400000,0.163,90300000,0,976300000,984925000,0,0,0,0,1084200000,860100000,224100000,640290601,-42600000,-5700000,0,63900000,-7600000,56600000,-27200000,0,-70000000,-2000000,23700000,23700000,23700000,0,0,0.004,886500000,21900000,364000000,0.328,0.768,27.016,27.869,93000000,0,17.0,0.115,0.115,1122800000,767400000,5562700000,5562700000,0,0.013,0.029,0.017,0.003,5300000,886500000,1.0,37664153,37500000,37500000,148.339,1827600000,180700000,-7100000,68800000,48.736,428100000
KELYA,MRY,2015-12-31,2016-01-03,2016-01-03,2018-05-10,60700000,1939600000,1922100000,1227100000,712500000,2.871,23.688,-16900000,42200000,42200000,4597900000,53800000,1.504,1.166,55500000,55500000,0,55500000,0,22300000,0,0.012,0.2,62500000,84800000,0.015,84800000,62500000,62500000,1.39,1.39,1.39,895400000,857650000,895400000,645305424,10,7.61,8400000,0.222,1.0,920300000,0.167,90300000,0,1046800000,1025750000,0,9400000,0,9400000,1044200000,815800000,228400000,613405424,-40900000,-500000,0,-34700000,-7700000,-44000000,-17600000,0,25300000,-4600000,53800000,53800000,53800000,0,0,0.01,853600000,66700000,405500000,0.144,0.685,11.402,11.619,88900000,0,16.15,0.111,0.111,1139100000,813500000,5518200000,5518200000,0,0.028,0.063,0.061,0.011,7900000,853600000,1.0,37981760,37800000,37900000,145.984,1849300000,189300000,8700000,60000000,48.923,411300000
KELYA,MRY,2016-12-31,2017-01-01,2017-01-01,2018-05-10,58700000,2028100000,2008975000,1214600000,813500000,2.627,26.354,-12700000,29600000,29600000,4370500000,120800000,1.575,1.004,0,0,0,0,0,21300000,0,0.012,0.275,150800000,172100000,0.033,172100000,150800000,150800000,3.1,3.08,3.1,1012000000,968350000,1012000000,857569532,5,4.983,24700000,0.648,1.0,906300000,0.172,88400000,0,1139000000,1103625000,0,114800000,0,114800000,1016100000,771100000,245000000,876469532,-12600000,23300000,0,-55900000,-10700000,-66900000,10300000,0,37400000,6600000,120800000,120800000,120800000,0,0,0.023,843100000,63200000,455100000,0.089,0.866,7.256,7.394,80800000,0,22.92,0.166,0.165,1138300000,923600000,5276800000,5276800000,0,0.06,0.125,0.137,0.029,8000000,843100000,1.0,38240381,38100000,38400000,138.499,1939700000,180100000,30000000,51100000,50.513,443500000
KELYA,MRY,2017-12-31,2017-12-31,2017-12-31,2018-05-10,130800000,2378200000,2258525000,1384300000,993900000,2.38,30.065,-24600000,32500000,32500000,4420300000,71600000,1.495,1.065,10200000,10200000,0,10200000,0,22700000,0,0.011,0.3,84400000,107100000,0.02,107100000,84400000,84400000,1.84,1.81,1.84,1151500000,1100400000,1151500000,1049573147,12,9.8,46600000,1.217,1.0,954100000,0.178,107100000,0,1322600000,1250900000,0,345500000,0,345500000,1226700000,926200000,300500000,1047873147,2900000,-36600000,0,10100000,-11600000,-3400000,-61000000,0,71200000,-3900000,71600000,71600000,71600000,0,0,0.013,870800000,83300000,537700000,0.163,0.91,14.635,14.821,86100000,0,27.27,0.195,0.194,1286700000,983600000,5374400000,5374400000,0,0.032,0.065,0.067,0.016,9100000,870800000,1.0,38425858,38300000,39000000,140.324,2271100000,183400000,12800000,65200000,59.298,458100000
