ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
SWK,MRY,2011-12-31,2011-12-31,2011-12-31,2018-04-23,-349200000,15949000000,16055375000,5089500000,10859500000,0.584,41.465,-302100000,906900000,906900000,5925700000,674600000,1.528,1.268,3452400000,526600000,2925800000,3452400000,0,410100000,0,0.024,1.64,867300000,1277400000,0.136,1277400000,867300000,726900000,4.06,3.97,4.06,7003600000,7226600000,7003600000,14382804673,16,11.259,696800000,4.125,1.0,3450800000,0.368,9382100000,140400000,5782500000,5487675000,1270900000,0,0,0,8882200000,3329900000,5552300000,11417804673,-835900000,-1152500000,108500000,-181600000,-275900000,-371800000,-1464300000,-39100000,998900000,1300000,674600000,674600000,674600000,-67900000,0,0.072,2423700000,1027100000,1199100000,0.404,1.63,16.925,16.65,1142600000,0,67.6,1.218,1.218,1445000000,2707300000,9376500000,9376500000,0,0.042,0.093,0.158,0.092,68900000,2342400000,1.0,168902436,168902436,,55.514,6566900000,0,52300000,851000000,38.88,1759600000
SWK,MRY,2012-12-31,2012-12-29,2012-12-29,2018-04-23,-388000000,15844000000,16414725000,4111300000,11732700000,0.611,39.5,-372900000,716000000,716000000,6365100000,883800000,1.337,1.367,3538000000,11500000,3526500000,3538000000,0,445300000,0,0.025,1.8,1103600000,1548900000,0.155,1548900000,1103600000,959600000,5.41,5.3,5.41,6667100000,6979750000,6667100000,15667388102,14,10.115,593300000,3.515,1.0,3657300000,0.365,9947000000,144000000,5644300000,5468475000,1304600000,0,0,0,9116900000,3074700000,6042200000,12162688102,-190900000,553300000,-947500000,-8800000,-304000000,-1337400000,182700000,5800000,966200000,-2400000,883800000,883800000,883800000,-425700000,0,0.088,2648500000,1008800000,1345900000,0.333,1.824,13.762,13.32,1329900000,0,72.06,1.214,1.214,1525800000,3299500000,10022400000,10022400000,0,0.054,0.127,0.202,0.11,89700000,2462500000,1.0,168785569,168785569,,59.379,5897000000,0,75800000,946000000,34.938,1036600000
SWK,MRY,2013-12-31,2013-12-28,2013-12-28,2018-04-23,-499000000,16535100000,16789800000,4016600000,12518500000,0.649,43.804,-340300000,496200000,496200000,6985800000,490300000,1.241,1.42,4202000000,402600000,3799400000,4202000000,0,441300000,0,0.024,1.98,719000000,1160300000,0.107,1160300000,719000000,558900000,3.16,3.09,3.16,6799200000,6749175000,6799200000,16722060844,23,14.412,527700000,3.4,1.0,3903700000,0.358,10600000000,160100000,6404900000,6404975000,1473300000,0,0,0,9654600000,3236000000,6418600000,12574160844,-219800000,-840400000,-215800000,770400000,-312700000,155500000,-1198400000,3600000,868000000,-44900000,490300000,490300000,490300000,29700000,0,0.045,2864300000,1039400000,1552900000,0.627,1.849,25.646,25.636,1478600000,0,81.01,1.155,1.155,1578500000,3484900000,10889500000,10889500000,0,0.029,0.073,0.112,0.066,66400000,2676400000,1.0,155217391,155217391,,70.156,5935100000,0,68600000,899700000,38.237,780600000
SWK,MRY,2014-12-31,2015-01-03,2015-01-03,2018-04-23,-1270200000,15849100000,16593650000,3948800000,11900300000,0.683,41.041,-291000000,496600000,496600000,7235900000,760900000,1.394,1.452,3847300000,7500000,3839800000,3847300000,0,449800000,0,0.021,2.04,1165200000,1615000000,0.142,1615000000,1165200000,988000000,4.87,4.76,4.87,6429100000,6835650000,6429100000,18844442131,16,11.668,1004900000,6.415,1.0,4102700000,0.362,10027200000,177200000,6340600000,6693475000,1562700000,0,0,0,9337200000,2832000000,6505200000,15041742131,400000,-7100000,43100000,-437600000,-321300000,-766200000,-382200000,-61400000,1295900000,-147100000,760900000,760900000,760900000,96300000,0,0.067,2614700000,1488000000,1579200000,0.419,2.34,19.768,19.717,1454100000,0,96.02,1.327,1.327,1396700000,3926300000,11338600000,11338600000,0,0.046,0.111,0.174,0.103,57100000,2575000000,1.0,156652178,156652178,,72.381,5821900000,0,227100000,992700000,37.165,1116800000
SWK,MRY,2015-12-31,2016-01-02,2016-01-02,2018-04-23,-1694200000,15127800000,15735300000,3662100000,11465700000,0.71,38.815,-311400000,465400000,465400000,7099800000,883700000,1.307,1.595,3799700000,7600000,3792100000,3799700000,0,414000000,0,0.02,2.14,1312700000,1726700000,0.155,1726700000,1312700000,1132300000,5.96,5.79,5.96,5811600000,5712500000,5811600000,19991289600,15,11.578,870900000,5.817,1.0,4072000000,0.364,9625800000,180400000,6033700000,6543825000,1526400000,0,0,0,9268600000,2802600000,6466000000,15980289600,-31200000,-17600000,-486300000,1200000,-319900000,-875600000,-205000000,137700000,1182300000,-132900000,883700000,883700000,883700000,20100000,0,0.079,2534000000,1538000000,1533100000,0.359,2.75,18.083,17.908,1450200000,0,106.73,1.43,1.43,1331800000,4491700000,11171800000,11171800000,0,0.056,0.155,0.201,0.118,67900000,2459100000,1.0,149726315,149726315,,74.615,5502000000,0,248600000,825900000,36.747,859500000
SWK,MRY,2016-12-31,2016-12-31,2016-12-31,2018-04-23,-1921200000,15634900000,15675950000,4788500000,10846400000,0.728,42.253,-347000000,1131800000,1131800000,7139700000,965300000,1.706,1.455,3827400000,12100000,3815300000,3827400000,0,408000000,0,0.02,2.26,1421000000,1829000000,0.16,1829000000,1421000000,1226500000,6.61,6.51,6.61,6367000000,5968400000,6367000000,20778982874,14,11.361,1138200000,7.553,1.0,4267200000,0.374,8993500000,194500000,6529500000,6225100000,1478000000,0,0,0,9261300000,2807500000,6453800000,17282482874,666400000,-35300000,-103000000,1900000,-330900000,-433100000,-284000000,104700000,1485200000,-101700000,965300000,965300000,965300000,0,0,0.085,2672900000,1594300000,1640400000,0.342,2.714,17.904,17.351,1451200000,0,114.69,1.515,1.515,1302800000,5127300000,11406900000,11406900000,0,0.062,0.162,0.228,0.125,81200000,2602000000,1.0,150688664,150688664,,75.698,6641400000,0,261200000,735400000,44.074,1981000000
SWK,MRY,2017-12-31,2017-12-30,2017-12-30,2018-04-23,-1589100000,19097700000,19211325000,4559000000,14538700000,0.664,54.138,-442400000,637500000,637500000,7969200000,1226000000,1.038,1.3,3811000000,982800000,2828200000,3811000000,0,460700000,0,0.014,2.42,1749100000,2209800000,0.173,2209800000,1749100000,1526500000,8.19,8.04,8.19,8302200000,7707350000,8302200000,29942648954,17,13.55,976200000,6.366,1.0,4778000000,0.375,12283500000,222600000,5596200000,6856700000,2018400000,0,0,0,10792700000,4391500000,6401200000,26022248954,-494300000,-1844200000,62100000,-76700000,-362900000,295200000,-2289100000,-23300000,1418600000,81000000,1226000000,1226000000,1226000000,0,0,0.096,2779700000,1998300000,2021000000,0.295,3.134,21.225,20.719,1742500000,0,169.69,2.041,2.041,1628700000,5998700000,12747200000,12747200000,0,0.064,0.159,0.255,0.137,78700000,2965700000,1.0,153351694,153351694,,83.124,6814200000,0,300500000,436100000,44.435,167500000
