ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
PKX,MRY,2011-12-31,2011-12-31,2011-12-31,2018-04-28,0,78408838000000,73913632000000,33556911000000,44851927000000,0.933,497921.809,-5759230000000,4598682000000,3967744299,59823850000000,3714286000000,1.712,0.982,27298126000000,11096734000000,16201392000000,23552831839,0,2266299000000,0,0.022,1.847,8649090000000,10915389000000,0.158,9417801118,7462437617,4782395000000,11806.0,11806.0,10.186,38356350000000,37466018000000,33093871042,40381904542,5,4.288,-4067664000000,-52804.258,1159.017,9114875000000,0.132,5244928000000,3866695000000,76257996000000,71048161500000,12283644000000,11360225000000,2222762000000,9137463000000,37678918000000,19605358000000,18073560000000,25297597135,1077637000000,-437464000000,164384000000,5373643000000,-770858000000,4899885000000,-5516866000000,625727000000,1691566000000,3052000000,3714286000000,3714286000000,3204687148,0,0,0.054,3706773000000,5408102000000,6073003000000,0.181,0.764,7.894,8.06,28453184000000,0,82.1,0.425,0.106,13414485000000,38709475000000,68938725000000,59480353969,0,0.05,0.099,0.122,0.125,0,3647181000000,4.0,77032878,77032878,,772.142,73163910000000,874224000000,1068109000000,1677806000000,949775.108,13951553000000
PKX,MRY,2012-12-31,2012-12-31,2012-12-31,2018-04-28,0,79265851000000,78837344500000,31566116000000,47699735000000,0.803,510771.288,-7205937000000,4680526000000,4396844276,55920623000000,2357846000000,1.596,0.934,25131887000000,10602089000000,14529798000000,23608669945,0,2563760000000,0,0.018,1.472,6129500000000,8693260000000,0.137,8166370718,5757997496,3331862000000,7888.0,7888.0,7.41,39454142000000,38905246000000,37062868238,46962169616,8,5.751,113519000000,1469.611,1064.519,7424635000000,0.117,5662361000000,2797638000000,74279850000000,75268923000000,10584646000000,9270699000000,1849281000000,7421418000000,36836433000000,19775001000000,17061432000000,25382458578,81844000000,-85839000000,0,-289261000000,-751908000000,-907627000000,-6169003000000,-143289000000,7319456000000,-160982000000,2357846000000,2357846000000,2214939451,0,0,0.037,3808151000000,3616484000000,6470614000000,0.199,0.685,11.46,11.086,32276379000000,0,82.15,0.427,0.107,13986232000000,40346481000000,63345258000000,59505969000,0,0.03,0.061,0.081,0.097,0,3808151000000,4.0,77244244,77244244,,770.361,73603490000000,1011852000000,974016000000,2020847000000,952866.986,11791115000000
PKX,MRY,2013-12-31,2013-12-31,2013-12-31,2018-04-28,0,84841108000000,82053479500000,32038711000000,52802397000000,0.753,543846.607,-7038178000000,4208562000000,3997494232,54913816000000,1349016000000,1.574,0.93,27639449000000,10849550000000,16789899000000,26253275577,0,2685550000000,0,0.02,1.531,4767298000000,7452848000000,0.121,7079072827,4528208509,1938045000000,4334.5,4334.5,4.117,42009020000000,40731581000000,39902183968,42822717115,9,6.049,-2180043000000,-28222.724,1052.8,6851927000000,0.111,5929840000000,2829253000000,81984611000000,78132230500000,10150838000000,11670317000000,2970665000000,8699652000000,39060426000000,20357544000000,18702882000000,24100204128,-471964000000,11691000000,14019000000,3808519000000,-648580000000,3532336000000,-8751670000000,-1856196000000,4858135000000,-110765000000,1349016000000,1349016000000,1281360160,0,0,0.022,3863925000000,2988002000000,6567369000000,0.372,0.604,18.808,18.945,35760119000000,0,78.0,0.411,0.103,14297522000000,41053632000000,61765743000000,58668067955,0,0.016,0.033,0.061,0.077,0,3863925000000,4.0,77244244,77244244,,759.514,78911268000000,1185550000000,589029000000,2070692000000,1021581.207,11681167000000
PKX,MRY,2014-12-31,2014-12-31,2014-12-31,2018-04-28,0,85843563000000,85342335500000,33207927000000,52635636000000,0.759,520870.774,-4140917000000,3811202000000,3482818696,57465485000000,564039000000,1.484,0.977,28627908000000,12307121000000,16320787000000,26161251282,0,3238549000000,0,0.006,0.406,4609867000000,7848416000000,0.121,7172175596,4212668594,1387880000000,1878.5,1878.5,1.717,41556958000000,41782989000000,37976299937,43238474861,10,6.029,-728818000000,-9134.932,1094.287,7293140000000,0.113,6884989000000,3221987000000,81400242000000,81692426500000,11173343000000,9034919000000,1462920000000,7571999000000,40586167000000,22375038000000,18211129000000,20363972189,-186426000000,-339629000000,43188000000,688544000000,-677000000000,135112000000,-3745182000000,723725000000,3412099000000,11545000000,564039000000,564039000000,515439899,0,0,0.009,4069874000000,3223266000000,6403954000000,0.237,0.536,39.508,37.171,35241195000000,0,63.81,0.344,0.086,14844299000000,40937148000000,64758625000000,59178849581,0,0.007,0.013,0.056,0.071,0,4069874000000,4.0,79783624,79783624,,741.742,78958574000000,1242555000000,823841000000,2285873000000,989658.905,10832889000000
PKX,MRY,2015-12-31,2015-12-31,2015-12-31,2018-04-28,0,80747970000000,83295766500000,29501895000000,51246075000000,0.703,515110.429,-2837887000000,4870185000000,4144656112,52018434000000,-116215000000,1.449,0.867,26473963000000,12573149000000,13900814000000,22530041996,0,3218246000000,0,0.01,0.345,3537399000000,6755645000000,0.115,5749232389,3010420012,150345000000,432.75,432.75,0.368,41205243000000,41381100500000,35066750499,34551083502,11,6.01,4763942000000,59554.465,1175.052,6503834000000,0.111,6405754000000,3387054000000,75592468000000,78496355000000,8566882000000,11281472000000,3910387000000,7371085000000,35734769000000,20353526000000,15381243000000,11314213880,849048000000,404234000000,0,-2644828000000,-822570000000,-2241601000000,-4534676000000,-2243790000000,7601829000000,23496000000,-116215000000,-116215000000,-98902035,0,0,-0.002,4124204000000,2379630000000,5400009000000,0.937,0.323,-114.398,96.013,34522855000000,0,35.36,0.227,0.057,12238739000000,40461496000000,58522268000000,49803996317,0,-0.001,-0.003,0.045,0.06,0,4124204000000,4.0,79993028,79993028,,622.604,74342216000000,1367550000000,266560000000,2054620000000,929358.694,9148369000000
PKX,MRY,2016-12-31,2016-12-31,2016-12-31,2018-04-28,0,80137614000000,80442792000000,29655108000000,50482506000000,0.658,529214.139,-2443402000000,2447619000000,2028786227,46271465000000,1032065000000,1.565,0.812,23932974000000,10344555000000,13588419000000,19837600553,0,3213847000000,0,0.008,0.402,4425799000000,7639646000000,0.144,6332361607,3668463129,1411609000000,4130.25,4130.25,3.423,42334828000000,41770035500000,35090557795,35722010605,9,5.641,2826016000000,35327.122,1206.445,6668306000000,0.126,6088729000000,3014190000000,76589931000000,76091199500000,9515895000000,12882712000000,5224911000000,7657801000000,34372345000000,18944309000000,15428036000000,16815085209,-2423565000000,-140129000000,0,-3240188000000,-708970000000,-3950967000000,-3754627000000,-1504002000000,5269418000000,12611000000,1032065000000,1032065000000,855459635,0,0,0.019,3845226000000,2823080000000,6178016000000,0.117,0.479,19.656,15.35,33770339000000,0,52.55,0.383,0.096,12027804000000,41125712000000,52939771000000,43880799373,0,0.013,0.025,0.058,0.084,0,3845226000000,4.0,79995648,79995648,,548.54,74048885000000,1546692000000,379544000000,2089010000000,925661.418,10710799000000
PKX,MRY,2017-12-31,2017-12-31,2017-12-31,2018-04-28,0,79785629000000,79961621500000,31844259000000,47941370000000,0.753,545770.817,-2626716000000,2612530000000,2451008537,51915597000000,2909311000000,1.634,0.743,22304493000000,11404328000000,10900165000000,20925502392,0,3297420000000,0,0.004,0.274,6579328000000,9876748000000,0.164,9266111267,6172556525,4095051000000,8510.0,8510.0,7.984,43660391000000,42997609500000,40961057322,44047495385,7,4.754,2980594000000,37258.512,1065.9,8271270000000,0.137,5952269000000,2484277000000,74034985000000,75312458000000,10793781000000,13580410000000,7045880000000,6534530000000,32458904000000,19490338000000,12968566000000,25000870265,164911000000,-212569000000,0,-919733000000,-863450000000,-1565528000000,-3817874000000,-1167700000000,5607310000000,-58997000000,2909311000000,2909311000000,2729440848,0,0,0.048,3734077000000,4537193000000,5378889000000,0.034,0.61,9.16,9.786,31883535000000,0,78.13,0.443,0.111,12071315000000,42974658000000,60186867000000,56465772586,0,0.036,0.068,0.087,0.109,0,3734077000000,4.0,79997665,79997665,,705.843,73833360000000,1501544000000,1185740000000,2419780000000,922943.938,12353921000000
