ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
CSWC,MRY,2011-12-31,2011-03-31,2011-03-31,2018-02-06,390918000,543214000,527285514,,,0.014,35.92,0,45498000,45498000,0,53688000,,0.007,0,,,0,0,27000,0,0.009,0.2,78392000,78419000,10.362,78419000,78392000,78392000,,,,539233000,517284418,539233000,269967947,3,3.443,68231000,4.545,1.0,7568000,1.0,0,0,497716000,458760788,0,489273000,,,3981000,,,343515568,41405000,0,745000,0,-2994000,-26826000,0,0,68231000,0,53688000,53688000,53688000,0,0,7.094,5638000,1930000,0,,0.637,6.398,,0,0,22.883,45.391,45.391,863000,-5991000,7568000,7568000,0,0.102,0.104,0.171,10.358,957000,3908000,1.0,15012152,15012152,,0.504,543214000,0,24704000,2150000,36.185,
CSWC,MRY,2012-12-31,2012-03-31,2012-03-31,2018-02-06,469553000,632989000,556981250,,,0.017,41.863,0,64895000,64895000,0,93006000,,0.007,0,,,0,0,25000,0,0.008,0.2,93124000,93149000,9.98,93149000,93124000,93124000,,,,628706000,552538000,628706000,291775567,3,3.132,22300000,1.485,1.0,9334000,1.0,0,0,568094000,502954000,0,558546000,,,4283000,,,354991567,19396000,0,99000,0,-3003000,-2904000,0,0,22300000,0,93006000,93006000,93006000,0,0,9.964,6672000,2662000,0,,0.565,3.817,,0,0,23.637,38.032,38.032,1961000,910000,9334000,9334000,0,0.167,0.168,0.185,9.977,1050000,4643000,1.0,15018152,15018152,,0.622,632989000,0,118000,2027000,42.148,
CSWC,MRY,2013-12-31,2013-03-31,2013-03-31,2018-02-06,485921000,667672000,617895250,,,0.018,43.402,0,81767000,81767000,0,107832000,,0.012,0,,,0,0,30000,0,0.184,5.285,108422000,108452000,10.009,108452000,108422000,108422000,,,,659777000,610535750,659777000,369422195,3,3.406,93217000,6.132,1.0,10835000,1.0,0,0,585905000,549192250,0,574187000,,,7895000,,,437045195,16872000,0,3981000,0,-80326000,-76345000,0,0,93217000,0,107832000,107832000,107832000,0,0,9.952,8338000,2497000,0,,0.662,4.053,,0,0,28.75,40.336,40.336,2756000,9731000,10835000,10835000,0,0.175,0.177,0.197,10.007,515000,6246000,1.0,15201572,15201572,,0.713,667672000,0,590000,2143000,43.921,
CSWC,MRY,2014-12-31,2014-03-31,2014-03-31,2018-02-06,578953000,778694000,738494500,,,0.017,50.592,0,88163000,88163000,0,112010000,,0.011,0,,,0,0,23000,0,0.006,0.2,111271000,111294000,8.828,111294000,111271000,111271000,7.32,7.32,7.32,770388000,729775000,770388000,464997087,4,4.178,8413000,0.552,1.0,12607000,1.0,0,0,690531000,665438250,0,677920000,,,8306000,,,530714087,6396000,0,4820000,0,-3050000,-2017000,0,0,8413000,0,112010000,112010000,112010000,0,0,8.885,8452000,4155000,0,0.027,0.689,4.738,4.743,0,0,34.72,42.097,41.937,1204000,15167000,12607000,12607000,0,0.152,0.153,0.167,8.826,-632000,8908000,1.0,15285544,15227581,15298343,0.828,778694000,167000,-739000,1940000,51.137,
CSWC,MRY,2015-12-31,2015-03-31,2015-03-31,2018-02-06,470576000,776872000,783959000,,,0.013,49.537,0,225797000,225797000,0,53442000,,0.012,0,,,0,0,55000,0,0.004,0.2,53712000,53767000,5.405,53767000,53712000,53712000,3.44,3.44,3.44,767418000,761895750,767418000,472085471,8,8.78,194284000,12.541,1.0,9948000,1.0,0,0,551075000,612375750,0,535536000,,,9454000,,,721521471,137634000,0,803000,0,-3083000,-56650000,0,0,194284000,0,53442000,53442000,53442000,0,0,5.372,12123000,-2175000,0,0.058,0.94,13.501,13.494,0,0,46.42,72.529,72.289,77000,17965000,9948000,9948000,0,0.068,0.07,0.088,5.399,1027000,9557000,1.0,15543332,15491870,15530974,0.642,776872000,95000,270000,1412000,50.147,
CSWC,MRY,2016-12-31,2016-03-31,2016-03-31,2018-02-06,28326000,284493000,408215000,,,0.022,17.341,0,95969000,95969000,0,-5400000,,0.043,0,,,0,0,86000,0,0.01,0.14,-6678000,-6592000,-0.72,-6592000,-6678000,-6678000,-0.35,-0.35,-0.35,272635000,396949250,272635000,74356843,-11,-11.28,-111506000,-7.132,1.0,9160000,1.0,0,0,188524000,249119250,0,178436000,,,11858000,,,218036843,-129828000,0,431000,0,-1544000,-18322000,0,0,-111506000,0,-5400000,-5400000,-5400000,0,0,-0.59,21125000,-11965000,3940000,-0.4,0.8,-40.377,-39.629,0,0,13.87,23.803,23.675,1752000,1191000,9160000,9160000,0,-0.013,-0.014,-0.027,-0.729,1181000,11700000,1.0,15720032,15635597,15723617,0.586,284493000,3352000,-1278000,0,18.095,
CSWC,MRY,2017-12-31,2017-03-31,2017-03-31,2018-02-06,36016000,325752000,306554250,,,0.077,17.847,0,22386000,22386000,0,23474000,,0.143,25000000,,,25000000,0,459000,0,0.047,0.79,25576000,26035000,1.109,26035000,25576000,25576000,1.48,1.48,1.48,285072000,280682250,285072000,252314482,9,9.691,-89559000,-5.659,1.0,23474000,1.0,0,0,328366000,264090750,0,286880000,,,40680000,,,269985482,-73583000,0,1507000,22497000,-5994000,15976000,0,0,-89559000,0,23474000,23474000,23474000,0,0,1.0,12818000,10656000,0,0.534,0.947,11.501,11.426,0,0,16.91,11.501,11.4,3137000,6933000,23474000,23474000,0,0.077,0.084,0.097,1.09,1197000,10765000,1.0,15966025,15824879,15877331,1.483,325752000,2017000,2102000,323000,20.394,
