ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
LL,MRY,2011-12-31,2011-12-31,2011-12-31,2018-05-01,-194000,294854000,273590750,237969000,56885000,2.491,7.735,-16988000,61675000,61675000,440912000,26256000,3.365,0.371,0,0,0,0,18120000,8328000,0,0.0,0.0,43025000,51353000,0.075,51353000,43025000,43025000,0.95,0.93,0.95,215084000,201246000,215084000,452443354,10,8.81,27113000,0.979,1.0,240675000,0.353,9693000,0,152765000,158776000,164139000,0,0,0,79770000,70721000,9049000,490260354,26845000,-4725000,2821000,0,0,4511000,-21713000,0,44101000,-54000,26256000,26256000,26256000,0,0,0.039,198237000,42438000,38161000,0.0,2.279,18.672,18.589,44147000,0,17.66,0.719,0.718,0,106203000,681587000,681587000,0,0.096,0.13,0.271,0.063,4005000,198237000,1.0,27761062,27706629,28379693,24.6,285161000,0,16769000,5092000,10.256,167248000
LL,MRY,2012-12-31,2012-12-31,2012-12-31,2018-05-01,73000,347387000,323211750,288145000,59242000,2.516,8.611,-13376000,64167000,64167000,504542000,47064000,2.852,0.481,0,0,0,0,25747000,9957000,0,0.0,0.0,78486000,88443000,0.109,88443000,78486000,78486000,1.71,1.68,1.71,234541000,221424000,234541000,1393869207,17,15.76,33893000,1.235,1.0,308785000,0.38,9693000,0,172500000,172441250,206704000,0,0,0,112846000,101027000,11819000,1433934207,2492000,0,-38982000,0,0,-31851000,-13376000,0,47269000,450000,47064000,47064000,47064000,0,0,0.058,230439000,78346000,55110000,0.0,6.114,30.468,30.895,47764000,0,52.83,1.763,1.783,0,153267000,813327000,813327000,0,0.146,0.213,0.455,0.096,3997000,230439000,1.0,27142423,27448333,28031453,29.631,337694000,0,31422000,4314000,12.398,187118000
LL,MRY,2013-12-31,2013-12-31,2013-12-31,2018-05-01,-562000,429559000,398436750,352207000,77352000,2.51,11.21,-28585000,80634000,80634000,589257000,77395000,3.292,0.389,0,0,0,0,22377000,11666000,0,0.0,0.0,126465000,138131000,0.138,138131000,126465000,126465000,2.82,2.77,2.82,309329000,283146250,309329000,2755035898,21,19.945,24415000,0.888,1.0,410983000,0.411,9693000,0,232232000,205297250,252428000,0,0,0,120230000,107000000,13230000,2839229898,16467000,0,-24575000,0,0,-7443000,-28585000,0,53000000,-505000,77395000,77395000,77395000,0,0,0.077,284960000,126023000,56327000,0.0,9.179,36.685,36.486,65947000,0,102.89,2.839,2.827,0,230662000,1000240000,1000240000,0,0.194,0.273,0.616,0.126,5974000,284960000,1.0,27594809,27484790,27914322,36.392,419866000,0,49070000,4878000,15.216,245207000
LL,MRY,2014-12-31,2014-12-31,2014-12-31,2018-05-01,-796000,493462000,458400000,357277000,136185000,2.285,12.27,-71138000,20287000,20287000,629252000,63371000,2.477,0.486,0,0,0,0,34943000,14714000,0,0.0,0.0,103583000,118297000,0.113,118297000,103583000,103583000,2.32,2.31,2.32,332054000,316981500,332054000,1783611260,17,15.077,-14051000,-0.515,1.0,418167000,0.399,9693000,0,319235000,283963750,314371000,0,0,0,161408000,144247000,17161000,1794399260,-60347000,0,-50160000,0,0,-46156000,-71138000,0,57087000,-140000,63371000,63371000,63371000,0,0,0.061,314584000,103583000,80303000,0.0,5.404,28.316,28.582,124867000,0,66.31,1.713,1.726,0,294033000,1047419000,1047419000,0,0.138,0.2,0.365,0.099,5593000,314094000,1.0,27060764,27264882,27485852,38.416,483769000,8901000,40212000,7472000,17.876,213030000
LL,MRY,2015-12-31,2015-12-31,2015-12-31,2018-05-01,-1665000,456202000,478875250,322788000,133414000,2.044,10.247,-22478000,26703000,26703000,699918000,-56433000,2.527,0.644,20000000,0,20000000,20000000,33771000,17392000,0,0.0,0.0,-83427000,-66035000,-0.067,-66035000,-83427000,-83427000,-2.08,-2.08,-2.08,277568000,300762750,277568000,436434045,-5,-6.609,-13274000,-0.49,1.0,278858000,0.285,9693000,0,312062000,311746250,244402000,0,0,0,178634000,127744000,50890000,470238045,6416000,0,-295000,20000000,0,19705000,-22478000,0,9204000,-15000,-56433000,-56433000,-56433000,0,0,-0.058,362285000,-83427000,55247000,0.0,1.694,-8.333,-8.346,121997000,0,17.36,0.48,0.48,0,237600000,978776000,978776000,0,-0.118,-0.188,-0.268,-0.085,3941000,362051000,1.0,27087445,27082000,27082000,36.141,446509000,40641000,-26994000,3914000,16.484,195044000
LL,MRY,2016-12-31,2016-12-31,2016-12-31,2018-05-01,-1456000,482544000,480341000,354305000,128239000,2.0,8.323,-8908000,10271000,10271000,656719000,-68563000,1.898,1.09,40000000,0,40000000,40000000,32639000,17505000,0,0.0,0.0,-94273000,-76768000,-0.08,-76768000,-94273000,-94273000,-2.51,-2.51,-2.51,230892000,233026000,230892000,440093363,-4,-5.733,-36455000,-1.336,1.0,303869000,0.316,9693000,0,315868000,299883250,301892000,0,0,0,251652000,186712000,64940000,428881363,-16432000,0,106000,18598000,0,18704000,-8333000,0,-27547000,744000,-68563000,-68563000,-68563000,0,0,-0.071,398142000,-94273000,120647000,0.0,1.857,-6.255,-6.271,115004000,0,15.74,0.446,0.447,0,169037000,960588000,960588000,0,-0.143,-0.294,-0.314,-0.098,5568000,397504000,1.0,27247863,27284000,27284000,35.207,472851000,31429000,-25710000,4249000,17.046,167593000
LL,MRY,2017-12-31,2017-12-31,2017-12-31,2018-05-01,-1152000,410795000,435399500,297996000,112799000,2.363,6.945,-5138000,19938000,19938000,659872000,-37823000,1.673,1.076,15000000,0,15000000,15000000,38546000,17739000,0,0.0,0.0,-38557000,-20818000,-0.02,-20818000,-38557000,-38557000,-1.33,-1.33,-1.33,197847000,202389750,197847000,907294181,-23,-43.582,34254000,1.206,1.0,369061000,0.359,9693000,0,218003000,287906500,262280000,0,0,0,212948000,178161000,34787000,894151181,9667000,0,-108000,-25351000,0,-26193000,-4338000,0,39392000,806000,-37823000,-37823000,-37823000,0,0,-0.037,407618000,-38557000,67676000,0.0,4.519,-23.64,-23.602,100491000,0,31.39,0.869,0.867,0,131214000,1028933000,1028933000,0,-0.087,-0.187,-0.134,-0.037,4735000,406027000,1.0,28485224,28407000,28407000,36.221,401102000,0,-734000,4273000,14.08,119835000
