ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
KERX,MRY,2011-12-31,2011-12-31,2011-12-31,2018-05-11,0,43488000,44498000,40004000,3484000,0.112,0.437,-57000,35252000,35252000,0,-28123000,4.096,0.401,0,0,0,0,0,47000,0,0.0,0.0,-28123000,-28076000,-5.615,-28076000,-28123000,-28123000,-0.42,-0.42,-0.42,31047000,33586250,31047000,141854066,-5,-5.053,-22879000,-0.34,1.0,5000000,1.0,3208000,0,-4739000,-1755000,0,4211000,4211000,0,12441000,9767000,2674000,179688066,6840000,0,33830000,0,0,33830000,-4168000,-4111000,-22822000,0,-28123000,-28123000,-28123000,-246000,0,-5.625,33749000,-28749000,8870000,0.0,5.788,-6.389,-6.024,67000,0,2.53,35.938,34.089,0,-369887000,5000000,5000000,27012000,-0.632,-0.837,16.025,-5.625,2092000,6737000,1.0,71022951,67370354,67370354,0.074,40280000,0,0,0,0.567,30237000
KERX,MRY,2012-12-31,2012-12-31,2012-12-31,2018-05-11,0,18569000,27156750,15107000,3462000,0.0,0.146,-24000,14677000,14677000,0,-22721000,1.879,0.769,0,0,0,0,0,35000,0,0.0,0.0,-22721000,-22686000,,-22686000,-22721000,-22721000,-0.32,-0.32,-0.32,10494000,17792750,10494000,168197598,-7,-7.414,-24787000,-0.346,1.0,0,,3208000,0,-7355000,-4169000,0,0,0,0,8075000,8039000,36000,188445598,-20575000,0,0,0,0,0,4188000,4212000,-24763000,0,-22721000,-22721000,-22721000,0,0,,27079000,-27079000,7212000,0.0,17.957,-8.294,-8.188,56000,0,2.62,,,0,-392608000,0,0,20031000,-0.837,-1.277,5.45,,2167000,7048000,1.0,71925801,71633464,71633464,0.0,15361000,0,0,0,0.214,7068000
KERX,MRY,2013-12-31,2013-12-31,2013-12-31,2018-05-11,0,60766000,78370750,56928000,3838000,0.089,0.551,-346000,55696000,55696000,0,-46732000,3.714,0.338,0,0,0,0,0,54000,0,0.0,0.0,-46732000,-46678000,-6.668,-46678000,-46732000,-46732000,-0.58,-0.58,-0.58,45400000,65277500,45400000,998260247,-21,-21.386,-34665000,-0.428,1.0,7000000,1.0,3208000,0,-13466000,-4576000,0,0,0,0,15366000,15328000,38000,1065998247,41019000,0,75684000,0,0,75684000,-346000,0,-34319000,0,-46732000,-46732000,-46732000,0,0,-6.676,54083000,-47083000,14004000,0.0,23.48,-22.811,-22.328,349000,0,12.95,152.285,149.868,0,-439340000,7000000,7000000,34734000,-0.596,-0.716,10.212,-6.676,5953000,19349000,1.0,82316467,81009561,81009561,0.086,57558000,0,0,0,0.698,41600000
KERX,MRY,2014-12-31,2014-12-31,2014-12-31,2018-05-11,0,103628000,133438750,98596000,5032000,0.081,0.798,-1489000,74284000,74284000,0,-111518000,3.364,0.41,0,0,0,0,414000,306000,0,0.0,0.0,-110818000,-110512000,-10.209,-110512000,-110818000,-110818000,-1.23,-1.23,-1.23,73484000,110103000,73484000,1216823202,-10,-11.011,-82490000,-0.906,1.0,10825000,1.0,3208000,0,-3175000,18235000,7830000,11508000,11508000,0,30144000,29311000,833000,1300955202,18588000,0,112586000,0,0,112586000,-12997000,-11508000,-81001000,0,-111518000,-111518000,-111518000,0,0,-10.302,122054000,-111229000,24146000,0.0,17.704,-11.666,-11.504,1532000,0,14.15,120.181,118.953,834000,-550858000,10825000,10825000,51502000,-0.836,-1.013,-6.077,-10.237,26957000,70057000,1.0,91940297,91000902,91000902,0.119,100420000,0,700000,0,1.09,69285000
KERX,MRY,2015-12-31,2015-12-31,2015-12-31,2018-05-11,0,258685000,199054250,249294000,9391000,0.069,0.826,-2777000,200290000,200290000,4520000,-123145000,3.212,1.976,90773000,0,90773000,90773000,3526000,596000,0,0.0,0.0,-123055000,-122459000,-8.952,-122459000,-123055000,-123055000,-1.19,-1.19,-1.19,86934000,130921250,86934000,429014564,-3,-3.503,-130234000,-1.253,1.0,9160000,0.67,3208000,0,68354000,24908250,41881000,0,0,0,171751000,77606000,94145000,531222564,126006000,0,119732000,125000000,0,244732000,8731000,11508000,-127457000,0,-123145000,-123145000,-123145000,0,0,-9.002,120228000,-111068000,26795000,0.0,6.111,-4.314,-4.244,5083000,0,5.05,38.832,38.354,4293000,-674003000,13680000,13680000,36694000,-0.619,-0.941,-4.94,-8.995,16500000,81410000,1.0,105192587,103898399,103898399,0.132,255477000,0,90000,0,2.428,171688000
KERX,MRY,2016-12-31,2016-12-31,2016-12-31,2018-05-11,0,141427000,187822750,132897000,8530000,0.17,-0.078,-2074000,111810000,111810000,37803000,-161095000,6.167,-18.048,125000000,0,125000000,125000000,0,1005000,0,0.0,0.0,-161015000,-160010000,-5.003,-160010000,-161015000,-161015000,-1.52,-1.52,-1.52,-8296000,30735500,-8296000,613755733,-3,-3.836,-88678000,-0.838,1.0,-5820000,-0.182,3208000,0,129858000,129089250,12681000,0,0,0,149723000,21551000,128172000,620927733,-88480000,0,198000,0,0,198000,-2074000,0,-86604000,0,-161095000,-161095000,-161095000,0,0,-5.037,116943000,-122763000,21190000,0.0,-74.847,-3.854,-3.855,4211000,0,5.86,19.414,19.393,5236000,-835098000,31983000,31983000,29504000,-0.858,-5.241,-1.247,-5.034,13989000,84553000,1.0,105960364,105845121,105845121,0.302,138219000,0,80000,0,1.304,111346000
KERX,MRY,2017-12-31,2017-12-31,2017-12-31,2018-05-11,0,158872000,161144750,141566000,17306000,0.376,-0.118,-1257000,93526000,93526000,21955000,-163440000,3.117,-12.272,125000000,0,125000000,125000000,0,937000,0,0.0,0.0,-163675000,-162738000,-2.684,-162738000,-163675000,-163675000,-1.43,-1.43,-1.43,-14095000,-502250,-14095000,565390228,-3,-3.474,-94746000,-0.827,1.0,38686000,0.638,3208000,0,141718000,139450250,28695000,0,0,0,172967000,45420000,127547000,554389228,-18284000,0,76564000,0,0,76462000,-1257000,0,-93489000,0,-163440000,-163440000,-163440000,0,0,-2.695,140377000,-101691000,45031000,0.0,-39.332,-3.392,-3.252,4521000,0,4.65,9.142,8.781,8146000,-998538000,60641000,60641000,37679000,-1.014,325.416,-1.174,-2.699,18272000,99622000,1.0,119223490,114507668,114507668,0.53,155664000,0,-235000,0,1.305,96146000
