ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
WTW,MRY,2011-12-31,2011-12-31,2011-12-31,2018-05-04,5601000,1121628000,1109657250,214526000,907102000,1.651,-5.569,-44836000,53199000,53199000,773989000,304344000,0.434,-3.737,1051801000,124933000,926868000,1051801000,83758000,30995000,0,0.013,0.72,543465000,574460000,0.313,574460000,543465000,483615000,4.16,4.11,4.16,-409766000,-515713250,-409766000,5052724622,9,8.796,362203000,4.938,1.0,1058505000,0.578,851499000,59850000,774524000,825033500,53437000,0,0,0,1531394000,494207000,1037187000,4047345622,9854000,0,7116000,-313285000,-51624000,-351962000,-45210000,0,407039000,-13000,304867000,304867000,304867000,0,-523000,0.166,512177000,546328000,148128000,0.173,-9.877,13.276,13.224,41072000,0,55.01,2.209,2.202,41445000,1378616000,1832494000,1832494000,0,0.275,-0.591,0.659,0.297,9067000,512177000,1.0,73574725,73344000,74131000,24.985,270129000,27683000,178748000,100723000,3.671,-279681000
WTW,MRY,2012-12-31,2012-12-29,2012-12-29,2018-05-04,12859000,1218607000,1196566000,217967000,1000640000,1.537,-29.905,-78733000,70215000,70215000,745614000,257426000,0.487,-1.732,2406364000,114695000,2291669000,2406364000,86161000,36640000,0,0.014,0.72,507498000,544138000,0.296,544138000,507498000,416961000,4.27,4.23,4.27,-1665459000,-1756821000,-1665459000,5167841691,10,9.497,257974000,4.279,1.0,1093818000,0.595,898901000,90537000,2208000000,1824156500,46846000,0,0,0,2884066000,447855000,2436211000,2833838691,17016000,-30400000,-1491501000,1354564000,-51961000,-211120000,-109456000,0,336707000,885000,257426000,257426000,257426000,0,0,0.14,583013000,510805000,105839000,0.169,-1.702,11.008,11.925,71768000,0,50.92,1.541,1.669,37363000,1603513000,1839432000,1839432000,0,0.215,-0.147,0.278,0.276,8845000,583013000,1.0,55652763,60294000,60923000,30.508,319706000,21757000,159535000,129431000,5.741,-229888000
WTW,MRY,2013-12-31,2013-12-28,2013-12-28,2018-05-04,8517000,1405926000,1359925250,315725000,1090201000,1.268,-26.177,-61934000,174557000,174557000,723011000,202742000,0.913,-1.952,2388000000,30000000,2358000000,2388000000,76330000,47909000,0,0.017,0.54,435468000,483377000,0.28,483377000,435468000,332360000,3.61,3.6,3.61,-1476605000,-1541959750,-1476605000,4058098455,9,8.395,261582000,4.659,1.0,1001112000,0.581,958421000,103108000,2315128000,2248138250,40939000,0,0,0,2882531000,345820000,2536711000,1845353455,104342000,-83825000,16187000,-18364000,-29571000,-74433000,-145348000,0,323516000,607000,202742000,202742000,202742000,0,0,0.118,543360000,457752000,118884000,0.15,-1.25,9.102,9.064,87052000,0,32.72,1.07,1.065,36248000,1771284000,1724123000,1724123000,0,0.149,-0.131,0.194,0.253,4255000,543360000,1.0,56398333,56144000,56394000,30.709,447505000,24457000,129618000,163042000,7.933,-30095000
WTW,MRY,2014-12-31,2015-01-03,2015-01-03,2018-05-04,-19950000,1534640000,1525599750,425665000,1108975000,0.97,-24.215,-51686000,301212000,301212000,677365000,117733000,0.986,-2.114,2358000000,80728000,2277272000,2358000000,66190000,49234000,0,0.0,0.0,306702000,355936000,0.241,355936000,306702000,183718000,2.08,2.08,2.08,-1373041000,-1400507000,-1373041000,3263061238,10,9.168,179933000,3.179,1.0,802551000,0.542,997277000,122984000,2162456000,2216202500,32382000,0,0,0,2902128000,431695000,2470433000,1220442238,126655000,-16678000,658000,-30000000,-80000,-29421000,-68992000,0,231619000,-6551000,117787000,117787000,117787000,0,-54000,0.08,503237000,299314000,159619000,0.0,-0.889,10.361,10.351,74650000,0,21.53,0.825,0.824,31960000,1900506000,1479916000,1479916000,0,0.077,-0.084,0.138,0.207,10533000,503237000,1.0,56685659,56607000,56705000,26.144,537363000,23744000,65931000,176278000,9.477,-6030000
WTW,MRY,2015-12-31,2016-01-02,2016-01-02,2018-05-04,-37265000,1394216000,1394241500,351457000,1042759000,0.835,-20.65,-36259000,241526000,241526000,590332000,32779000,0.699,-2.077,2209619000,213323000,1996296000,2209619000,61597000,53171000,0,0.0,0.0,177623000,230794000,0.198,230794000,177623000,55780000,0.56,0.56,0.56,-1290158000,-1343784500,-1290158000,3478122301,19,15.07,18556000,0.318,1.0,574087000,0.493,972996000,121843000,1886186000,1919825750,27838000,0,0,0,2679924000,503127000,2176797000,1450559301,-59686000,-3112000,41570000,-110113000,-42000,-68585000,-40307000,0,54815000,-5609000,32945000,32945000,32945000,0,-166000,0.028,406029000,168058000,129437000,0.0,-1.124,44.03,40.714,58186000,0,22.8,1.246,1.143,29281000,1994513000,1164419000,1164419000,0,0.024,-0.025,0.093,0.153,24771000,406029000,1.0,63621022,58369000,58966000,19.949,421220000,15436000,22835000,156625000,6.742,-151670000
WTW,MRY,2016-12-31,2016-12-31,2016-12-31,2018-05-04,-27120000,1270976000,1272170250,235211000,1035765000,0.916,-18.898,-34341000,108656000,108656000,579401000,67493000,0.804,-2.049,2002299000,21000000,1981299000,2002299000,62880000,52633000,0,0.0,0.0,199493000,252126000,0.216,252126000,199493000,84333000,1.06,1.03,1.06,-1207573000,-1253364750,-1207573000,2638423058,13,10.465,84703000,1.329,1.0,585501000,0.503,973369000,115160000,1898862000,1866004250,32629000,0,0,0,2473850000,292388000,2181462000,731375058,-132870000,-2898000,139000,-213323000,-11000,-212222000,-37530000,0,119044000,-2162000,67699000,67699000,67699000,0,-206000,0.058,384690000,200811000,122251000,0.0,-0.606,10.803,10.802,49574000,0,11.45,0.628,0.627,27518000,2056893000,1164902000,1164902000,0,0.053,-0.054,0.107,0.171,6527000,384690000,1.0,63875551,63742000,65897000,18.275,297607000,35528000,16634000,175115000,4.658,-57177000
WTW,MRY,2017-12-31,2017-12-30,2017-12-30,2018-05-04,-10467000,1246000000,1277459000,208988000,1037012000,1.023,-15.726,-40648000,83054000,83054000,614262000,163317000,0.609,-2.222,1823362000,82750000,1740612000,1823362000,74332000,50880000,0,0.0,0.0,258061000,308941000,0.236,308941000,258061000,145277000,2.54,2.4,2.54,-1015986000,-1108635250,-1015986000,4595421743,17,14.875,181626000,2.823,1.0,692649000,0.53,956857000,112784000,1686424000,1795557750,31728000,0,0,0,2257519000,343027000,1914492000,2857397743,-25602000,0,5475000,-153773000,0,-211482000,-40791000,0,222274000,4397000,163514000,163514000,163514000,0,-197000,0.125,425344000,267305000,98706000,0.0,-2.812,17.475,17.433,47978000,0,44.28,2.186,2.18,23913000,2203317000,1306911000,1306911000,0,0.128,-0.147,0.144,0.197,14949000,412021000,1.0,64530211,64329000,68248000,20.316,289143000,55935000,-18237000,143591000,4.476,-134039000
