ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
EBMT,MRY,2011-12-31,2011-06-30,2011-06-30,2018-05-11,1934000,331093000,332357250,,,0.044,12.859,-1128000,9540000,9540000,0,2410000,,5.308,66051000,,,66051000,0,739000,209186000,0.026,0.28,3466000,4205000,0.289,4205000,3466000,3466000,0.62,0.62,0.62,52485000,53112250,52485000,97665416,28,23.226,10368000,2.54,1.0,14548000,1.0,2142000,0,385462000,391440250,0,299013000,,,278608000,,,43631416,6031000,0,-1796000,-6328000,-1144000,1979000,-7444000,-6482000,11496000,0,2410000,2410000,2410000,0,0,0.166,11082000,3466000,0,0.452,0.831,18.104,17.242,16151000,0,10.69,2.999,2.999,1558000,31918000,14548000,14548000,0,0.007,0.045,0.009,0.238,0,8052000,1.0,4081517,4081517,,3.564,328951000,0,1056000,0,80.595,
EBMT,MRY,2012-12-31,2012-06-30,2012-06-30,2018-05-11,2273000,327299000,331812000,,,0.042,13.831,-170000,19814000,19814000,0,2178000,,5.101,47851000,,,47851000,0,760000,219989000,0.029,0.285,2970000,3730000,0.266,3730000,2970000,2970000,0.59,0.56,0.59,53650000,53425000,53650000,77086710,25,20.667,-1717000,-0.443,1.0,14004000,1.0,2218000,0,353118000,372197750,0,285059000,,,273649000,,,38789710,10274000,0,-414000,-18200000,-1106000,-8917000,20738000,22522000,-1547000,0,2178000,2178000,2178000,0,0,0.156,10865000,3139000,0,0.483,0.723,17.81,16.949,15561000,0,10.0,2.77,2.77,1371000,32990000,14004000,14004000,0,0.007,0.041,0.008,0.212,0,8624000,1.0,3878971,3878971,,3.61,325081000,0,792000,0,83.806,
EBMT,MRY,2013-12-31,2013-06-30,2013-06-30,2018-05-11,-3384000,510534000,462879750,,,0.048,12.628,-744000,6161000,6161000,0,1973000,,9.37,40016000,,,40016000,0,931000,417751000,0.027,0.286,1323000,2254000,0.102,2254000,1323000,1323000,0.51,0.5,0.51,49232000,52403500,49232000,59126968,44,26.232,-7619000,-1.954,1.0,22187000,1.0,11004000,0,533385000,476023250,0,467402000,,,461302000,,,41598968,-13653000,130094000,0,-7835000,-1114000,6350000,-13128000,-142934000,-6875000,0,1973000,1973000,1973000,0,0,0.089,20864000,1323000,0,0.561,0.845,21.084,20.922,18943000,0,10.67,1.875,1.875,2387000,33849000,22187000,22187000,0,0.004,0.038,0.003,0.06,0,15568000,1.0,3898685,3898685,,5.691,499530000,2705000,-650000,0,128.128,
EBMT,MRY,2014-12-31,2014-06-30,2014-06-30,2018-05-11,-2259000,539108000,522295250,,,0.047,13.203,-2320000,6819000,6819000,0,2111000,,9.427,56609000,,,56609000,0,1146000,427045000,0.028,0.29,1761000,2907000,0.118,2907000,1761000,1761000,0.54,0.53,0.54,51705000,49288500,51705000,60218189,34,20.715,7277000,1.858,1.0,24669000,1.0,11535000,0,577363000,541293500,0,493904000,,,487403000,,,41143189,658000,0,0,16593000,-1136000,24751000,-33690000,-31449000,9597000,0,2111000,2111000,2111000,0,0,0.086,22908000,1761000,0,0.537,0.796,19.49,19.444,20101000,0,10.5,1.668,1.667,2429000,34824000,24669000,24669000,0,0.004,0.043,0.003,0.071,0,19549000,1.0,3918399,3916233,3971036,6.299,527573000,2084000,-350000,0,134.714,
EBMT,MRY,2015-12-31,2015-12-31,2015-12-31,2018-05-11,252000,630347000,596122000,,,0.048,14.681,808000,7438000,7438000,0,2580000,,10.368,87665000,,,87665000,0,1231000,483182000,0.025,0.305,2743000,3974000,0.14,3974000,2743000,2743000,0.68,0.67,0.68,55450000,54600500,55450000,109921681,40,27.66,5692000,1.507,1.0,28469000,1.0,12516000,0,698058000,642977750,0,585127000,,,574897000,,,46682681,-5064000,0,-1320000,27517000,-1164000,66815000,-76763000,-77208000,4884000,0,2580000,2580000,2580000,0,0,0.091,25726000,2743000,0,0.449,0.842,18.094,18.176,18217000,0,12.36,1.64,1.64,2278000,37301000,28469000,28469000,0,0.004,0.047,0.004,0.096,0,21674000,1.0,3776916,3776916,,7.538,617831000,1490000,163000,0,163.581,
EBMT,MRY,2016-12-31,2016-12-31,2016-12-31,2018-05-11,-411000,673925000,663681750,,,0.053,15.731,-2240000,7318000,7318000,0,5132000,,10.335,97383000,,,97383000,0,1058000,512795000,0.015,0.315,6931000,7989000,0.229,7989000,6931000,6931000,1.36,1.32,1.36,59456000,58797500,59456000,165735690,23,20.745,10653000,2.819,1.0,34950000,1.0,13271000,0,750719000,735752750,0,627190000,,,614469000,,,79746690,-120000,0,0,9697000,-1193000,38117000,-51130000,-48128000,12893000,0,5132000,5132000,5132000,0,0,0.147,28019000,6931000,0,0.232,1.341,15.539,15.515,19393000,0,21.1,2.282,2.282,2123000,41240000,34950000,34950000,0,0.008,0.087,0.009,0.198,0,22567000,1.0,3779464,3779464,,9.247,660654000,1965000,1799000,0,174.801,
EBMT,MRY,2017-12-31,2017-12-31,2017-12-31,2018-05-11,313000,716782000,703310750,,,0.052,16.722,-3533000,7437000,7437000,0,4103000,,7.572,107780000,,,107780000,0,969000,520564000,0.016,0.34,6231000,7200000,0.195,7200000,6231000,6231000,1.01,0.99,1.01,83616000,67279750,83616000,205235427,32,28.505,16520000,3.304,1.0,36869000,1.0,13885000,0,803240000,791618750,0,668584000,,,633166000,,,104759427,119000,0,20157000,10337000,-1404000,36859000,-56793000,-53552000,20053000,0,4103000,4103000,4103000,0,0,0.111,30638000,6231000,0,0.337,1.253,25.532,20.743,21958000,0,20.95,2.841,2.841,2555000,43939000,36869000,36869000,0,0.006,0.061,0.008,0.169,0,24791000,1.0,5000450,5000450,,7.373,702897000,1360000,2128000,0,140.567,
